category,name,rating,year,url
Dram,The Glory, 9.1,2022,https://asyafanatiklerim.com/dizi/the-glory/
Dram,Gannibal, 9.1,2022,https://asyafanatiklerim.com/dizi/gannibal/
Dram,The Interest of Love, 7.8,2022,https://asyafanatiklerim.com/dizi/the-interest-of-love/
Dram,Trolley, 8.7,2022,https://asyafanatiklerim.com/dizi/trolley/
Dram,The Forbidden Marriage, 9.2,2022,https://asyafanatiklerim.com/dizi/the-forbidden-marriage-tr/
Gerilim,Flower of Evil, 9.6,2020,https://asyafanatiklerim.com/dizi/flower-of-evil-v2/
Gerilim,Train, 9.3,2020,https://asyafanatiklerim.com/dizi/train/
Gerilim,365: Repeat The Year, 9.1,2020,https://asyafanatiklerim.com/dizi/365-repeat-the-year-news/
Gerilim,Last, 7.9,2015,https://asyafanatiklerim.com/dizi/last/
Gerilim,Golden Cross, 7.1,2014,https://asyafanatiklerim.com/dizi/golden-cross/
Gerilim,The Cursed, 7.6,2020,https://asyafanatiklerim.com/dizi/the-cursed/
Gerilim,Tell Me What You Saw, 9,2020,https://asyafanatiklerim.com/dizi/tell-me-what-you-saw/
Gerilim,Psychopath Diary, 9,2019,https://asyafanatiklerim.com/dizi/psychopath-diary-nw1/
Gerilim,IRIS 2, 7.7,2013,https://asyafanatiklerim.com/dizi/iris-2/
Gerilim,Switched, 7.5,2018,https://asyafanatiklerim.com/dizi/switched/
Gerilim,Juror 8, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/juror-8/
Gerilim,Vagabond, 9.4,2019,https://asyafanatiklerim.com/dizi/vagabond/
Gerilim,When the Camellia Blooms, 8.8,2019,https://asyafanatiklerim.com/dizi/when-the-camellia-blooms/
Gerilim,Two Weeks, 8.5,2013,https://asyafanatiklerim.com/dizi/two-weeks-tr1/
Gerilim,Strangers From Hell, 9.5,2019,https://asyafanatiklerim.com/dizi/strangers-from-hell/
Gerilim,Watcher, 8.1,2019,https://asyafanatiklerim.com/dizi/watcher/
Gerilim,I am Sorry I Love You, 6.8,2015,https://asyafanatiklerim.com/dizi/i-am-sorry-i-love-you/
Gerilim,Love Me If You Dare, 8.7,2015,https://asyafanatiklerim.com/dizi/love-me-if-you-dare/
Gerilim,Bad Guys, 8.6,2014,https://asyafanatiklerim.com/dizi/bad-guys/
Gerilim,Nine: Time Travelling Nine Times, 8,2013,https://asyafanatiklerim.com/dizi/nine-time-travelling-nine-times/
Gençlik,Bull Fighting, 6.8,2007,https://asyafanatiklerim.com/dizi/bull-fighting/
Gençlik,Singles Villa, 6.3,2015,https://asyafanatiklerim.com/dizi/singles-villa/
Gençlik,Pinocchio, 9.1,2014,https://asyafanatiklerim.com/dizi/pinocchio-tur9/
Gençlik,Bromance, 8.2,2015,https://asyafanatiklerim.com/dizi/bromance/
Gençlik,Angel Magic, 6.5,2014,https://asyafanatiklerim.com/dizi/angel-magic/
Gençlik,The Best Hit, 9.1,2017,https://asyafanatiklerim.com/dizi/the-best-hit/
Gençlik,Angel ‘N’ Devil, 7.9,2014,https://asyafanatiklerim.com/dizi/angel-n-devil/
Gençlik,Five, 8.9,2017,https://asyafanatiklerim.com/dizi/five/
Gençlik,Promise of Migratory Birds, 6.8,2016,https://asyafanatiklerim.com/dizi/promise-of-migratory-birds-tr/
Gençlik,Manhole, 7.5,2017,https://asyafanatiklerim.com/dizi/manhole/
Gençlik,Hana ni Kedamono, 7.3,2017,https://asyafanatiklerim.com/dizi/hana-ni-kedamono/
Gençlik,High School Love On, 8.9,2014,https://asyafanatiklerim.com/dizi/high-school-love-on/
Gençlik,Diamond Lover, 8.1,2015,https://asyafanatiklerim.com/dizi/diamond-lover-tr/
Gençlik,Ani Ni Aisaresugite Komattemasu, 7.6,2017,https://asyafanatiklerim.com/dizi/ani-ni-aisaresugite-komattemasu/
Gençlik,Warm and Cozy, 7.6,2015,https://asyafanatiklerim.com/dizi/warm-and-cozy-tr/
Gençlik,Modern Farmer, 8.1,2014,https://asyafanatiklerim.com/dizi/modern-farmer/
Gençlik,Orange Marmalade, 8.3,2015,https://asyafanatiklerim.com/dizi/orange-marmalade/
Gençlik,Go Back Couple, 8.5,2017,https://asyafanatiklerim.com/dizi/go-back-couple-tr/
Gençlik,A Love So Beautiful, 8.9,2017,https://asyafanatiklerim.com/dizi/a-love-so-beautiful/
Gençlik,Naeil’s Cantabile, 6.9,2014,https://asyafanatiklerim.com/dizi/naeils-cantabile/
Gizem,Secret Royal Inspector, 9,2020,https://asyafanatiklerim.com/dizi/secret-royal-inspector/
Gizem,Cheat on Me If You Can, 8.4,2020,https://asyafanatiklerim.com/dizi/cheat-on-me-if-you-can-tr/
Gizem,Awaken, 9.1,2020,https://asyafanatiklerim.com/dizi/awaken-tr/
Gizem,The Uncanny Counter, 9.5,2020,https://asyafanatiklerim.com/dizi/the-uncanny-counter/
Gizem,The Goddess of Revenge, 8.3,2020,https://asyafanatiklerim.com/dizi/the-goddess-of-revenge-tur3/
Gizem,The Search, 9.1,2020,https://asyafanatiklerim.com/dizi/the-search/
Gizem,My Dangerous Wife, 8.3,2020,https://asyafanatiklerim.com/dizi/my-dangerous-wife-v26/
Gizem,Zombie Detective, 9.3,2020,https://asyafanatiklerim.com/dizi/zombie-detective-news/
Gizem,Missing: The Other Side, 9.2,2020,https://asyafanatiklerim.com/dizi/missing-the-other-side/
Gizem,Alice, 9.1,2020,https://asyafanatiklerim.com/dizi/alice/
Gizem,Chip In, 8,2020,https://asyafanatiklerim.com/dizi/chip-in-en29/
Gizem,Train, 9.3,2020,https://asyafanatiklerim.com/dizi/train/
Gizem,Graceful Friends, 7.8,2020,https://asyafanatiklerim.com/dizi/graceful-friends-tur4/
Gizem,The Good Detective, 8.8,2020,https://asyafanatiklerim.com/dizi/the-good-detective-v12/
Gizem,Mystic Pop-Up Bar, 9.1,2020,https://asyafanatiklerim.com/dizi/mystic-pop-up-bar-news/
Gizem,Born Again, 8.9,2020,https://asyafanatiklerim.com/dizi/born-again-v9/
Gizem,The Night of the Comet, 8,2019,https://asyafanatiklerim.com/dizi/night-of-the-comet/
Gizem,I See You The Series, 7.1,2016,https://asyafanatiklerim.com/dizi/i-see-you-the-series/
Gizem,Rugal, 9,2020,https://asyafanatiklerim.com/dizi/rugal/
Gizem,365: Repeat The Year, 9.1,2020,https://asyafanatiklerim.com/dizi/365-repeat-the-year-news/
Aksiyon,Miss and Mrs. Cops, 9.4,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/miss-and-mrs-cops/
Aksiyon,Hit and Run Squad, 9,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/hit-and-run-squad/
Aksiyon,Vagabond, 9.4,2019,https://asyafanatiklerim.com/dizi/vagabond/
Aksiyon,Two Weeks, 8.5,2013,https://asyafanatiklerim.com/dizi/two-weeks-tr1/
Aksiyon,Rebel: Thief Who Stole the People, 8,2017,https://asyafanatiklerim.com/dizi/rebel-thief-who-stole-the-people/
Aksiyon,Hundred, 6.7,2016,https://asyafanatiklerim.com/dizi/hundred/
Aksiyon,ZX ignition, 6.3,2014,https://asyafanatiklerim.com/dizi/zx-ignition/
Aksiyon,Shuumatsu no Izetta, 6.3,2016,https://asyafanatiklerim.com/dizi/shuumatsu-no-izetta/
Aksiyon,Triage X, 5.9,2015,https://asyafanatiklerim.com/dizi/triage-x/
Aksiyon,Strike the Blood, 7,2013,https://asyafanatiklerim.com/dizi/strike-the-blood/
Aksiyon,Kantai Collection, 6.4,2015,https://asyafanatiklerim.com/dizi/kantai-collection/
Aksiyon,Soul Buster, 5.8,2016,https://asyafanatiklerim.com/dizi/soul-buster/
Aksiyon,Mahou Sensou, 7.3,2014,https://asyafanatiklerim.com/dizi/mahou-sensou/
Aksiyon,High School Fleet, 7,2016,https://asyafanatiklerim.com/dizi/high-school-fleet/
Aksiyon,Graceful Family, 8.8,2019,https://asyafanatiklerim.com/dizi/graceful-family-tr/
Aksiyon,Hataraku Maou, 7.2,2013,https://asyafanatiklerim.com/dizi/hataraku-maou/
Aksiyon,Gin no Guardian, 6.5,2017,https://asyafanatiklerim.com/dizi/gin-no-guardian/
Aksiyon,Cuticle Detective Inaba, 6.4,2013,https://asyafanatiklerim.com/dizi/cuticle-detective-inaba/
Aksiyon,Castlevania, 7.1,2017,https://asyafanatiklerim.com/dizi/castlevania/
Aksiyon,Black Bullet, 6.4,2014,https://asyafanatiklerim.com/dizi/black-bullet/
Dram,"Work Later, Drink Now", 8,2021,https://asyafanatiklerim.com/dizi/work-later-drink-now/
Dram,Money Heist: Korea, 9,2022,https://asyafanatiklerim.com/dizi/money-heist-korea/
Dram,Connect, 9.3,2022,https://asyafanatiklerim.com/dizi/connect/
Dram,Summer Strike, 9.1,2022,https://asyafanatiklerim.com/dizi/summer-strike/
Dram,Reborn Rich, 8.6,2022,https://asyafanatiklerim.com/dizi/reborn-rich/
Dram,Weak Hero Class, 9.4,2022,https://asyafanatiklerim.com/dizi/weak-hero-class/
Dram,Somebody, 8.1,2022,https://asyafanatiklerim.com/dizi/somebody/
Dram,The First Responders, 9.5,2022,https://asyafanatiklerim.com/dizi/the-first-responders/
Dram,Revenge of Others, 9.2,2022,https://asyafanatiklerim.com/dizi/revenge-of-others/
Dram,Behind Every Star, 6.2,2022,https://asyafanatiklerim.com/dizi/behind-every-star/
Dram,Bargain, 7.8,2022,https://asyafanatiklerim.com/dizi/bargain/
Dram,Curtain Call, 8.4,2022,https://asyafanatiklerim.com/dizi/curtain-call/
Dram,May I Help You, 9,2022,https://asyafanatiklerim.com/dizi/may-i-help-you/
Dram,The Queen’s Umbrella, 8.9,2022,https://asyafanatiklerim.com/dizi/the-queens-umbrella/
Dram,Silent, 8.4,2022,https://asyafanatiklerim.com/dizi/silent/
Dram,Glitch, 7.1,2022,https://asyafanatiklerim.com/dizi/glitch/
Dram,Love Is for Suckers, 8.6,2022,https://asyafanatiklerim.com/dizi/love-is-for-suckers/
Dram,Bad Prosecutor, 9.3,2022,https://asyafanatiklerim.com/dizi/bad-prosecutor/
Dram,One Dollar Lawyer, 9.1,2022,https://asyafanatiklerim.com/dizi/one-dollar-lawyer/
Dram,The Golden Spoon, 8.5,2022,https://asyafanatiklerim.com/dizi/the-golden-spoon-tr/
Fantastik,The Universe’s Star, 8.3,2017,https://asyafanatiklerim.com/dizi/the-universes-star/
Fantastik,Romance Full of Life, 8.1,2017,https://asyafanatiklerim.com/dizi/romance-full-of-life/
Fantastik,Gasohug, 6.5,2016,https://asyafanatiklerim.com/dizi/gasohug/
Fantastik,Extraordinary You, 9.2,2019,https://asyafanatiklerim.com/dizi/extraordinary-you-en39/
Fantastik,My Girlfriend is an Alien, 9.1,2019,https://asyafanatiklerim.com/dizi/my-girlfriend-is-an-alien/
Fantastik,Surplus Princess, 8.1,2014,https://asyafanatiklerim.com/dizi/surplus-princess-tr/
Fantastik,The Village Achiara’s, 8.5,2015,https://asyafanatiklerim.com/dizi/the-village-achiaras/
Fantastik,Arang and the Magistrate, 8.7,2012,https://asyafanatiklerim.com/dizi/arang-and-the-magistrate/
Fantastik,Switched, 7.5,2018,https://asyafanatiklerim.com/dizi/switched/
Fantastik,The Moon Embracing the Sun, 9,2012,https://asyafanatiklerim.com/dizi/the-moon-embracing-the-sun/
Fantastik,The Night Watchman, 7.4,2014,https://asyafanatiklerim.com/dizi/the-night-watchman-tr/
Fantastik,Secret Garden, 8.9,2010,https://asyafanatiklerim.com/dizi/secret-garden-v5/
Fantastik,The Soul Mate, 8.4,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-soul-mate/
Fantastik,The Odd Family: Zombie On Sale, 8.7,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-odd-family-zombie-on-sale/
Fantastik,The Dude in Me, 9,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-dude-in-me/
Fantastik,Scholar Who Walks the Night, 8.8,2015,https://asyafanatiklerim.com/dizi/scholar-who-walks-the-night/
Fantastik,Ashes of Love, 8.1,2018,https://asyafanatiklerim.com/dizi/ashes-of-love/
Fantastik,I Hear Your Voice, 9,2013,https://asyafanatiklerim.com/dizi/i-hear-your-voice-tr1/
Fantastik,Strike the Blood, 7,2013,https://asyafanatiklerim.com/dizi/strike-the-blood/
Fantastik,Kiseijuu: Sei no Kakuritsu, 7.5,2014,https://asyafanatiklerim.com/dizi/kiseijuu-sei-no-kakuritsu/
Gerilim,Hidden Identity, 7.3,2015,https://asyafanatiklerim.com/dizi/hidden-identity/
Gerilim,Heart Blackened, 9.2,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/heart-blackened/
Gerilim,Bluebeard, 7.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/bluebeard/
Gerilim,Babysitter, 6.1,2016,https://asyafanatiklerim.com/dizi/babysitter/
Gerilim,The Merciless, 8.7,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-merciless/
Gerilim,Liar Game, 7.5,2014,https://asyafanatiklerim.com/dizi/liar-game/
Gerilim,Memoir of a Murderer, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/memoir-of-a-murderer-nw/
Gerilim,Forgotten, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/forgotten/
Gerilim,Signal, 8.8,2016,https://asyafanatiklerim.com/dizi/signal/
Gerilim,The Guest, 8.4,2018,https://asyafanatiklerim.com/dizi/the-guest/
Gerilim,Ghost Detective, 8.5,2018,https://asyafanatiklerim.com/dizi/ghost-detective/
Gerilim,Voice 2, 8.6,2017,https://asyafanatiklerim.com/dizi/voice-2/
Gerilim,The Chase, 8.8,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-chase-izle/
Gerilim,The Vanished, 9.1,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-vanished-izle/
Gerilim,The Spy Gone North, 7.6,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-spy-gone-north/
Gerilim,A Day, 9,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/a-day/
Gerilim,Burning, 8.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/burning-izle/
Gerilim,1987: When the Day Comes, 9.5,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/1987-when-the-day-comes/
Gerilim,Kingdom, 9.1,2019,https://asyafanatiklerim.com/dizi/kingdom/
Gerilim,Priest, 7.3,2018,https://asyafanatiklerim.com/dizi/priest/
Gençlik,When We Were Young, 8.2,2018,https://asyafanatiklerim.com/dizi/when-we-were-young/
Gençlik,The Liar and His Lover, 8.8,2017,https://asyafanatiklerim.com/dizi/the-liar-and-his-lover/
Gençlik,Entertainer, 8.1,2016,https://asyafanatiklerim.com/dizi/entertainer/
Gençlik,The Great Seducer, 8.9,2018,https://asyafanatiklerim.com/dizi/the-great-seducer/
Gençlik,To The Beautiful You, 8.5,2012,https://asyafanatiklerim.com/dizi/to-the-beautiful-you-tr/
Gençlik,I Hate You Juliet, 7.8,2019,https://asyafanatiklerim.com/dizi/i-hate-you-juliet-v7/
Gençlik,Cheer Up, 9,2015,https://asyafanatiklerim.com/dizi/cheer-up/
Gençlik,Eulachacha Waikiki, 9.3,2018,https://asyafanatiklerim.com/dizi/eulachacha-waikiki-nw/
Gençlik,Cinderella and Four Knights, 8.9,2016,https://asyafanatiklerim.com/dizi/cinderella-and-four-knights/
Gençlik,The Heirs, 9.1,2013,https://asyafanatiklerim.com/dizi/the-heirs-en8/
Gençlik,Sunset in My Hometown, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/sunset-in-my-hometown/
Gençlik,Age Of Youth, 8.8,2016,https://asyafanatiklerim.com/dizi/age-of-youth-v6/
Gençlik,Because of You, 7,2010,https://asyafanatiklerim.com/dizi/because-of-you/
Gençlik,He is Psychometric, 9.4,2019,https://asyafanatiklerim.com/dizi/he-is-psychometric/
Gençlik,Devil Inspector, 8.1,2017,https://asyafanatiklerim.com/dizi/devil-inspector/
Gençlik,That Man Oh Soo, 7.8,2018,https://asyafanatiklerim.com/dizi/that-man-oh-soo/
Gençlik,My Strange Hero, 9.2,2018,https://asyafanatiklerim.com/dizi/my-strange-hero/
Gençlik,Just Dance, 7.7,2018,https://asyafanatiklerim.com/dizi/just-dance/
Gençlik,Asuko March, 8.1,2011,https://asyafanatiklerim.com/dizi/asuko-march/
Gençlik,Clean With Passion For Now, 8.9,2018,https://asyafanatiklerim.com/dizi/clean-with-passion-for-now-v12/
Gizem,Memorist, 9.4,2020,https://asyafanatiklerim.com/dizi/memorist-v1/
Gizem,Who Are You, 8.2,2013,https://asyafanatiklerim.com/dizi/who-are-you-tr/
Gizem,Nobody Knows, 7.8,2020,https://asyafanatiklerim.com/dizi/nobody-knows-tr1/
Gizem,The Cursed, 7.6,2020,https://asyafanatiklerim.com/dizi/the-cursed/
Gizem,Tell Me What You Saw, 9,2020,https://asyafanatiklerim.com/dizi/tell-me-what-you-saw/
Gizem,Golden Garden, 7.1,2019,https://asyafanatiklerim.com/dizi/golden-garden/
Gizem,The Game: Towards Zero, 9.2,2020,https://asyafanatiklerim.com/dizi/the-game-towards-zero-en2/
Gizem,VIP, 8.6,2019,https://asyafanatiklerim.com/dizi/vip/
Gizem,Catch The Ghost, 8.8,2019,https://asyafanatiklerim.com/dizi/catch-the-ghost/
Gizem,The Lies Within, 7.9,2019,https://asyafanatiklerim.com/dizi/the-lies-within/
Gizem,My Beautiful Bride, 6.3,2015,https://asyafanatiklerim.com/dizi/my-beautiful-bride/
Gizem,Cheo Yong, 6.8,2014,https://asyafanatiklerim.com/dizi/cheo-yong/
Gizem,Mimi, 6.7,2014,https://asyafanatiklerim.com/dizi/mimi/
Gizem,The Village Achiara’s, 8.5,2015,https://asyafanatiklerim.com/dizi/the-village-achiaras/
Gizem,Arang and the Magistrate, 8.7,2012,https://asyafanatiklerim.com/dizi/arang-and-the-magistrate/
Gizem,Shark, 7.2,2013,https://asyafanatiklerim.com/dizi/shark/
Gizem,Melting Me Softly, 9.1,2019,https://asyafanatiklerim.com/dizi/melting-me-softly-v1/
Gizem,The Witch Part 1. The Subversion, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-witch-part-1-the-subversion/
Gizem,I Hear Your Voice, 9,2013,https://asyafanatiklerim.com/dizi/i-hear-your-voice-tr1/
Gizem,Zankyou No Terror, 7.2,2014,https://asyafanatiklerim.com/dizi/zankyou-no-terror/
Aksiyon,Akame ga Kill, 8.1,2014,https://asyafanatiklerim.com/dizi/akame-ga-kill/
Aksiyon,Criminal Minds, 9,2017,https://asyafanatiklerim.com/dizi/criminal-minds-tr/
Aksiyon,Only Side by Side with You, 7.4,2018,https://asyafanatiklerim.com/dizi/only-side-by-side-with-you/
Aksiyon,Watcher, 8.1,2019,https://asyafanatiklerim.com/dizi/watcher/
Aksiyon,Pied Piper, 7.8,2016,https://asyafanatiklerim.com/dizi/pied-piper/
Aksiyon,Arthdal Chronicles, 9.2,2019,https://asyafanatiklerim.com/dizi/arthdal-chronicles/
Aksiyon,Cubic, 7.8,2014,https://asyafanatiklerim.com/dizi/cubic/
Aksiyon,Le Jun Kai, 7,2013,https://asyafanatiklerim.com/dizi/le-jun-kai/
Aksiyon,Game Maya, 7.8,2017,https://asyafanatiklerim.com/dizi/game-maya/
Aksiyon,Chocolat, 6.8,2014,https://asyafanatiklerim.com/dizi/chocolat/
Aksiyon,Bromance, 8.2,2015,https://asyafanatiklerim.com/dizi/bromance/
Aksiyon,Secret Forest, 8.5,2017,https://asyafanatiklerim.com/dizi/secret-forest/
Aksiyon,Duel, 8.9,2017,https://asyafanatiklerim.com/dizi/duel/
Aksiyon,Lookout, 8.9,2017,https://asyafanatiklerim.com/dizi/lookout-tr/
Aksiyon,Tunnel, 9,2017,https://asyafanatiklerim.com/dizi/tunnel/
Aksiyon,Black, 9.2,2017,https://asyafanatiklerim.com/dizi/black/
Aksiyon,7th Grade Civil Servant, 7.1,2013,https://asyafanatiklerim.com/dizi/7th-grade-civil-servant/
Aksiyon,Mad Dog, 9.3,2017,https://asyafanatiklerim.com/dizi/mad-dog/
Aksiyon,Bad Guys, 8.6,2014,https://asyafanatiklerim.com/dizi/bad-guys/
Aksiyon,Two Cops, 8.4,2017,https://asyafanatiklerim.com/dizi/two-cops/
Fantastik,Rokka no Yuusha, 6.2,2015,https://asyafanatiklerim.com/dizi/rokka-no-yuusha/
Fantastik,Sailor Moon Crystal, 8.3,2014,https://asyafanatiklerim.com/dizi/sailor-moon-crystal/
Fantastik,Martial Universe, 8.4,2018,https://asyafanatiklerim.com/dizi/martial-universe/
Fantastik,Soul Buster, 5.8,2016,https://asyafanatiklerim.com/dizi/soul-buster/
Fantastik,Mahou Sensou, 7.3,2014,https://asyafanatiklerim.com/dizi/mahou-sensou/
Fantastik,Welcome 2 Life, 8.5,2019,https://asyafanatiklerim.com/dizi/welcome-2-life-en3/
Fantastik,Hataraku Maou, 7.2,2013,https://asyafanatiklerim.com/dizi/hataraku-maou/
Fantastik,Dragon Pilot: Hisone and Masotan, 5.5,2018,https://asyafanatiklerim.com/dizi/dragon-pilot-hisone-and-masotan/
Fantastik,Gakkou Gurashi, 7.8,2015,https://asyafanatiklerim.com/dizi/gakkou-gurashi/
Fantastik,Gin no Guardian, 6.5,2017,https://asyafanatiklerim.com/dizi/gin-no-guardian/
Fantastik,Bungou Stray Dogs, 8,2016,https://asyafanatiklerim.com/dizi/bungou-stray-dogs/
Fantastik,When the Devil Calls Your Name, 8.4,2019,https://asyafanatiklerim.com/dizi/when-the-devil-calls-your-name/
Fantastik,Castlevania, 7.1,2017,https://asyafanatiklerim.com/dizi/castlevania/
Fantastik,ACCA: 13-ku Kansatsu-ka, 7.3,2017,https://asyafanatiklerim.com/dizi/acca-13-ku-kansatsu-ka/
Fantastik,Fantasista Doll, 6.1,2013,https://asyafanatiklerim.com/dizi/fantasista-doll/
Fantastik,Akame ga Kill, 8.1,2014,https://asyafanatiklerim.com/dizi/akame-ga-kill/
Fantastik,Hotel Del Luna, 9.5,2019,https://asyafanatiklerim.com/dizi/hotel-del-luna-v1/
Fantastik,Reunited Worlds, 8.3,2017,https://asyafanatiklerim.com/dizi/reunited-worlds/
Fantastik,Another Miss Oh, 8.4,2016,https://asyafanatiklerim.com/dizi/another-miss-oh/
Fantastik,A Korean Odyssey, 9.2,2017,https://asyafanatiklerim.com/dizi/a-korean-odyssey/
Dram,May It Please The Court, 8,2022,https://asyafanatiklerim.com/dizi/may-it-please-the-court/
Dram,Seasons of Blossom, 8.7,2022,https://asyafanatiklerim.com/dizi/seasons-of-blossom/
Dram,Blind, 9.4,2022,https://asyafanatiklerim.com/dizi/blind/
Dram,Little Women, 9,2022,https://asyafanatiklerim.com/dizi/little-women/
Dram,If You Wish Upon Me, 9.3,2022,https://asyafanatiklerim.com/dizi/if-you-wish-upon-me/
Dram,"Poong, the Joseon Psychiatrist", 8.8,2022,https://asyafanatiklerim.com/dizi/poong-the-joseon-psychiatrist/
Dram,Today’s Webtoon, 9.2,2022,https://asyafanatiklerim.com/dizi/todays-webtoon-tr/
Dram,Big Mouth, 9.5,2022,https://asyafanatiklerim.com/dizi/big-mouth-tr/
Dram,Adamas, 9.2,2022,https://asyafanatiklerim.com/dizi/adamas/
Dram,Mimicus, 8.6,2022,https://asyafanatiklerim.com/dizi/mimicus/
Dram,Dear.M, 8.3,2022,https://asyafanatiklerim.com/dizi/dear-m-tr/
Dram,Anna, 7.9,2022,https://asyafanatiklerim.com/dizi/anna/
Dram,Alchemy of Souls, 9.6,2022,https://asyafanatiklerim.com/dizi/alchemy-of-souls/
Dram,Cleaning Up, 8.1,2022,https://asyafanatiklerim.com/dizi/cleaning-up/
Dram,Insider, 9.1,2022,https://asyafanatiklerim.com/dizi/insider-new/
Dram,"Link: Eat, Love, Die", 9.1,2022,https://asyafanatiklerim.com/dizi/link-eat-love-die/
Dram,Why Her?, 9.4,2022,https://asyafanatiklerim.com/dizi/why-her/
Dram,Doctor Lawyer, 9.1,2022,https://asyafanatiklerim.com/dizi/doctor-lawyer-tr1/
Dram,Eve, 9.2,2022,https://asyafanatiklerim.com/dizi/eve-tr/
Dram,Kiss Sixth Sense, 9.4,2022,https://asyafanatiklerim.com/dizi/kiss-sixth-sense/
Gerilim,Train to Busan, 9.2,2016,https://asyafanatiklerim.com/film/train-to-busan-izle-nw1/
Gerilim,School 2017, 9.2,2017,https://asyafanatiklerim.com/dizi/school-2017/
Gerilim,The End of April, 6.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-end-of-april/
Gerilim,Real, 7.8,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/real/
Gençlik,Because It’s The First Time, 7.1,2015,https://asyafanatiklerim.com/dizi/because-its-the-first-time/
Gençlik,Cheese in the Trap, 8.9,2016,https://asyafanatiklerim.com/dizi/cheese-in-the-trap/
Gençlik,My ID Is Gangnam Beauty, 9.1,2018,https://asyafanatiklerim.com/dizi/my-id-is-gangnam-beauty-tur6/
Aksiyon,Doubtful Victory, 8.3,2017,https://asyafanatiklerim.com/dizi/doubtful-victory/
Aksiyon,Remember War of the Son, 9.2,2015,https://asyafanatiklerim.com/dizi/remember-war-of-the-son/
Aksiyon,Gu Family Book, 8.7,2013,https://asyafanatiklerim.com/dizi/gu-family-book-tr/
Aksiyon,My Little Baby, 6.9,2016,https://asyafanatiklerim.com/dizi/my-little-baby/
Aksiyon,Master God of Noodles, 6.9,2016,https://asyafanatiklerim.com/dizi/master-god-of-noodles/
Aksiyon,Cambrian Period, 8,2017,https://asyafanatiklerim.com/dizi/cambrian-period/
Aksiyon,Vampire Detective, 8.8,2016,https://asyafanatiklerim.com/dizi/vampire-detective/
